Date,Open,High,Low,Close,Adj Close,Volume
2011-02-18,9.377000,9.425000,9.256500,9.325000,9.325000,83572000
2011-02-22,9.184000,9.236000,8.966000,9.021000,9.021000,112742000
2011-02-23,9.012500,9.057500,8.719500,8.834000,8.834000,109640000
2011-02-24,8.843000,8.987500,8.728000,8.887500,8.887500,93130000
2011-02-25,8.947500,9.037500,8.855000,8.862000,8.862000,83828000
2011-02-28,8.695500,8.794500,8.607500,8.664500,8.664500,135664000
2011-03-01,8.676500,8.698000,8.433500,8.472000,8.472000,116942000
2011-03-02,8.454500,8.665000,8.417500,8.601000,8.601000,103714000
2011-03-03,8.685500,8.723000,8.602500,8.639500,8.639500,82764000
2011-03-04,8.631000,8.637500,8.475500,8.583500,8.583500,98486000
2011-03-07,8.596000,8.604500,8.312000,8.454000,8.454000,118658000
2011-03-08,8.469500,8.485500,8.336000,8.344500,8.344500,84380000
2011-03-09,8.333500,8.487500,8.195000,8.452500,8.452500,142178000
2011-03-10,8.353500,8.423500,8.241000,8.307000,8.307000,119968000
2011-03-11,8.275000,8.460000,8.206000,8.403500,8.403500,92198000
2011-03-14,8.330000,8.404000,8.228500,8.336500,8.336500,80440000
2011-03-15,8.069500,8.344000,8.038000,8.254000,8.254000,98690000
2011-03-16,8.235000,8.407000,8.143500,8.235000,8.235000,104162000
2011-03-17,8.295500,8.315000,8.039000,8.048500,8.048500,129428000
2011-03-18,8.059500,8.177000,8.029500,8.091000,8.091000,148854000
2011-03-21,8.168500,8.289500,8.086000,8.226000,8.226000,81102000
2011-03-22,8.203500,8.222000,8.112500,8.130000,8.130000,72228000
2011-03-23,8.115000,8.313000,8.041000,8.266000,8.266000,94426000
2011-03-24,8.410500,8.600000,8.368000,8.555000,8.555000,125664000
2011-03-25,8.582000,8.674500,8.515000,8.549000,8.549000,85876000
2011-03-28,8.590000,8.625000,8.462500,8.467500,8.467500,68016000
2011-03-29,8.536500,8.742000,8.503500,8.731000,8.731000,97692000
2011-03-30,8.889000,9.058000,8.883000,8.971000,8.971000,137186000
2011-03-31,8.965500,9.078500,8.925000,9.006500,9.006500,96530000
2011-04-01,9.079000,9.162500,8.929500,9.006500,9.006500,113682000
2011-04-04,9.044500,9.180500,9.034500,9.147000,9.147000,83728000
2011-04-05,9.105000,9.318000,9.090000,9.264500,9.264500,111384000
2011-04-06,9.307500,9.413500,9.056000,9.138000,9.138000,108614000
2011-04-07,9.139000,9.258500,9.088000,9.245500,9.245500,91280000
2011-04-08,9.263000,9.311000,9.139000,9.235500,9.235500,74528000
2011-04-11,9.243000,9.324500,9.092500,9.202000,9.202000,65942000
2011-04-12,9.153000,9.229500,8.971000,9.024000,9.024000,106690000
2011-04-13,9.041500,9.144000,8.990000,9.114500,9.114500,84326000
2011-04-14,9.069500,9.104000,8.968000,9.091000,9.091000,71764000
2011-04-15,9.050000,9.089000,8.951000,9.000500,9.000500,85448000
2011-04-18,8.919000,8.945500,8.768500,8.917000,8.917000,92330000
2011-04-19,8.917500,8.973500,8.830000,8.941000,8.941000,52920000
2011-04-20,9.081000,9.250000,9.079500,9.193500,9.193500,81350000
2011-04-21,9.228000,9.298500,9.152500,9.294500,9.294500,66962000
2011-04-25,9.282500,9.317500,9.188500,9.271000,9.271000,68762000
2011-04-26,9.313500,9.321000,9.037000,9.115000,9.115000,224000000
2011-04-27,9.160000,9.890000,9.137500,9.831500,9.831500,472460000
2011-04-28,9.798000,9.839500,9.613500,9.753500,9.753500,146000000
2011-04-29,9.719000,9.829500,9.689000,9.790500,9.790500,132818000
2011-05-02,9.828500,10.171000,9.809000,10.059500,10.059500,187962000
2011-05-03,10.050000,10.129500,9.834500,9.922500,9.922500,122000000
2011-05-04,9.912500,10.093000,9.768500,9.998500,9.998500,131000000
2011-05-05,9.933000,10.050000,9.806000,9.855500,9.855500,92000000
2011-05-06,9.955000,9.978000,9.828000,9.880000,9.880000,80278000
2011-05-09,9.917000,10.118000,9.839000,10.040000,10.040000,116508000
2011-05-10,10.097000,10.264500,10.078000,10.197000,10.197000,117718000
2011-05-11,10.156000,10.275000,10.112500,10.219000,10.219000,96180000
2011-05-12,10.211000,10.309500,10.031000,10.303500,10.303500,96000000
2011-05-13,10.285000,10.319500,10.118000,10.128000,10.128000,82474000
2011-05-16,10.027000,10.045000,9.568500,9.625500,9.625500,187728000
2011-05-17,9.591000,9.799000,9.588000,9.740500,9.740500,141466000
2011-05-18,9.706500,9.914000,9.662500,9.854500,9.854500,99116000
2011-05-19,9.916500,9.997500,9.877500,9.940000,9.940000,74024000
2011-05-20,9.897500,9.990000,9.862000,9.932500,9.932500,67620000
2011-05-23,9.778000,9.864500,9.601000,9.811000,9.811000,84000000
2011-05-24,9.850000,9.850000,9.650000,9.663500,9.663500,59454000
2011-05-25,9.678500,9.717500,9.557000,9.613000,9.613000,93226000
2011-05-26,9.562000,9.822500,9.544000,9.750000,9.750000,81504000
2011-05-27,9.738000,9.806000,9.675000,9.706500,9.706500,47052000
2011-05-31,9.797000,9.922000,9.751500,9.834500,9.834500,68180000
2011-06-01,9.803000,9.863000,9.602500,9.620000,9.620000,68904000
2011-06-02,9.614000,9.722000,9.528000,9.682500,9.682500,60898000
2011-06-03,9.561500,9.660500,9.381000,9.416000,9.416000,99490000
2011-06-06,9.400500,9.492500,9.259000,9.284500,9.284500,74320000
2011-06-07,9.286000,9.531500,9.276000,9.377500,9.377500,97330000
2011-06-08,9.372500,9.490500,9.316000,9.402500,9.402500,74332000
2011-06-09,9.487000,9.588000,9.285500,9.484000,9.484000,83746000
2011-06-10,9.462500,9.538500,9.314000,9.326500,9.326500,75208000
2011-06-13,9.340500,9.465500,9.243000,9.314500,9.314500,77378000
2011-06-14,9.449500,9.536000,9.353500,9.498000,9.498000,79206000
2011-06-15,9.402000,9.622500,9.265000,9.299000,9.299000,126354000
2011-06-16,9.287000,9.350000,9.079500,9.182500,9.182500,120642000
2011-06-17,9.325500,9.369500,9.232000,9.318500,9.318500,126444000
2011-06-20,9.298000,9.442500,9.278500,9.386000,9.386000,56634000
2011-06-21,9.415000,9.750000,9.356000,9.711500,9.711500,83652000
2011-06-22,9.698000,9.760000,9.566000,9.581500,9.581500,62594000
2011-06-23,9.475000,9.723000,9.415000,9.708000,9.708000,92192000
2011-06-24,9.694000,9.746000,9.567500,9.627500,9.627500,72290000
2011-06-27,9.725000,10.129000,9.701500,10.062500,10.062500,122014000
2011-06-28,10.096000,10.144000,10.030000,10.117500,10.117500,76506000
2011-06-29,10.133500,10.312500,10.051500,10.209000,10.209000,92178000
2011-06-30,10.039000,10.260000,10.025000,10.224500,10.224500,88962000
2011-07-01,10.277500,10.513500,10.180500,10.474500,10.474500,80174000
2011-07-05,10.438000,10.722500,10.436500,10.659500,10.659500,71704000
2011-07-06,10.606000,10.720000,10.550500,10.709500,10.709500,52152000
2011-07-07,10.754500,10.890000,10.754500,10.837000,10.837000,62898000
2011-07-08,10.715000,10.916000,10.662500,10.914000,10.914000,74158000
2011-07-11,10.837000,10.875000,10.550000,10.627500,10.627500,80674000
2011-07-12,10.732000,10.782500,10.556000,10.561500,10.561500,79714000
2011-07-13,10.735000,10.841500,10.607000,10.675000,10.675000,84598000
2011-07-14,10.679000,10.795500,10.469000,10.519000,10.519000,78050000
2011-07-15,10.654000,10.726500,10.464500,10.643500,10.643500,81452000
2011-07-18,10.626500,10.669500,10.414500,10.576500,10.576500,57962000
2011-07-19,10.688500,10.920000,10.688500,10.903000,10.903000,88744000
2011-07-20,11.002500,11.010000,10.720500,10.777500,10.777500,67458000
2011-07-21,10.837000,10.854500,10.553500,10.660500,10.660500,90906000
2011-07-22,10.693000,10.897500,10.555500,10.826000,10.826000,71834000
2011-07-25,10.774500,10.804000,10.650000,10.674500,10.674500,66856000
2011-07-26,10.749500,10.780000,10.517500,10.709000,10.709000,197272000
2011-07-27,11.219500,11.360000,10.981000,11.126000,11.126000,259112000
2011-07-28,11.163500,11.297500,11.011500,11.195000,11.195000,107098000
2011-07-29,11.064500,11.287500,10.975500,11.126000,11.126000,103354000
2011-08-01,11.250000,11.372500,10.883000,11.066000,11.066000,115786000
2011-08-02,11.016000,11.121500,10.565000,10.585000,10.585000,131734000
2011-08-03,10.648500,10.741500,10.277000,10.498000,10.498000,163942000
2011-08-04,10.336500,10.400000,10.072500,10.074000,10.074000,131590000
2011-08-05,10.233500,10.366000,9.742000,10.135000,10.135000,200480000
2011-08-08,9.820000,10.019500,9.502500,9.685000,9.685000,208550000
2011-08-09,9.835000,10.254500,9.523000,10.254500,10.254500,209824000
2011-08-10,10.038000,10.120000,9.680000,9.706500,9.706500,175152000
2011-08-11,9.850500,10.042500,9.568000,9.918000,9.918000,148038000
2011-08-12,10.014000,10.228000,9.860500,10.115000,10.115000,112408000
2011-08-15,10.103000,10.264000,9.916000,10.147500,10.147500,95718000
2011-08-16,10.057000,10.069500,9.737500,9.884000,9.884000,104118000
2011-08-17,9.926500,9.980000,9.687000,9.796500,9.796500,79822000
2011-08-18,9.560500,9.567000,8.986000,9.126000,9.126000,165504000
2011-08-19,9.014500,9.500000,8.877500,8.946500,8.946500,144884000
2011-08-22,9.141500,9.210000,8.855000,8.877000,8.877000,106274000
2011-08-23,8.946000,9.742000,8.926000,9.677500,9.677500,147032000
2011-08-24,9.694500,9.815500,9.508500,9.686500,9.686500,124974000
2011-08-25,9.720500,9.849500,9.553500,9.601500,9.601500,75216000
2011-08-26,9.562000,9.986000,9.480000,9.963500,9.963500,106214000
2011-08-29,10.141000,10.333500,10.127500,10.326500,10.326500,90220000
2011-08-30,10.289000,10.624500,10.216000,10.546000,10.546000,118314000
2011-08-31,10.613500,10.808500,10.567500,10.761500,10.761500,148100000
2011-09-01,10.764000,10.882000,10.581000,10.627000,10.627000,105506000
2011-09-02,10.447000,10.534500,10.350000,10.500000,10.500000,84640000
2011-09-06,10.238500,10.830000,10.223500,10.809000,10.809000,124324000
2011-09-07,10.940000,11.009500,10.711000,10.995000,10.995000,105916000
2011-09-08,10.915000,11.032000,10.817000,10.863000,10.863000,87958000
2011-09-09,10.752500,10.848000,10.487500,10.569500,10.569500,91486000
2011-09-12,10.437500,10.833000,10.432500,10.828000,10.828000,106842000
2011-09-13,10.889500,10.997500,10.750500,10.976500,10.976500,96718000
2011-09-14,11.011000,11.249500,10.836000,11.128500,11.128500,117634000
2011-09-15,11.199500,11.360000,11.062500,11.339000,11.339000,112176000
2011-09-16,11.378500,12.022000,11.337000,11.965000,11.965000,235060000
2011-09-19,11.855500,12.200000,11.644000,12.084500,12.084500,164466000
2011-09-20,12.040000,12.052500,11.551500,11.662500,11.662500,147710000
2011-09-21,11.725500,12.026000,11.590500,11.593500,11.593500,117630000
2011-09-22,11.236000,11.439500,10.950000,11.161500,11.161500,165092000
2011-09-23,11.025500,11.224500,10.953000,11.180500,11.180500,129362000
2011-09-26,11.374000,11.512000,11.070000,11.492500,11.492500,115882000
2011-09-27,11.711000,11.737500,11.120000,11.210500,11.210500,156750000
2011-09-28,11.317500,11.790500,11.280000,11.485500,11.485500,288738000
2011-09-29,11.708500,11.715000,10.814500,11.122000,11.122000,187570000
2011-09-30,10.909500,11.150000,10.760500,10.811500,10.811500,131006000
2011-10-03,10.850500,11.080000,10.569500,10.599000,10.599000,132488000
2011-10-04,10.481000,10.750000,10.021500,10.625000,10.625000,174232000
2011-10-05,10.626500,11.008500,10.424000,10.975000,10.975000,130164000
2011-10-06,11.014000,11.181000,10.877500,11.075500,11.075500,136986000
2011-10-07,11.124000,11.395000,10.920500,11.237000,11.237000,135686000
2011-10-10,11.311500,11.640000,11.205000,11.566000,11.566000,102862000
2011-10-11,11.530000,11.837500,11.450000,11.774000,11.774000,100074000
2011-10-12,11.832000,12.092000,11.716500,11.840500,11.840500,130216000
2011-10-13,11.850000,11.984000,11.761500,11.807500,11.807500,96670000
2011-10-14,12.043500,12.335500,12.009000,12.335500,12.335500,118474000
2011-10-17,12.214500,12.335500,12.033500,12.116500,12.116500,95580000
2011-10-18,12.115500,12.230500,11.831000,12.194000,12.194000,92194000
2011-10-19,12.033500,12.166500,11.462500,11.576500,11.576500,134302000
2011-10-20,11.606500,11.737000,11.490000,11.680500,11.680500,90498000
2011-10-21,11.845500,11.850000,11.530000,11.739000,11.739000,91450000
2011-10-24,11.801000,12.023500,11.700000,11.880500,11.880500,99516000
2011-10-25,11.929500,11.950500,11.294500,11.357500,11.357500,280252000
2011-10-26,10.184500,10.379000,9.825500,9.920000,9.920000,482684000
2011-10-27,10.213000,10.430000,10.055000,10.339000,10.339000,215486000
2011-10-28,10.326500,10.920000,10.287500,10.866000,10.866000,197608000
2011-10-31,10.789500,10.944500,10.652000,10.675500,10.675500,146866000
2011-11-01,10.405500,10.810500,10.371500,10.605000,10.605000,170236000
2011-11-02,10.777500,10.839500,10.636000,10.781000,10.781000,122440000
2011-11-03,10.815000,10.925000,10.651000,10.914500,10.914500,106300000
2011-11-04,10.882500,10.911500,10.716500,10.824000,10.824000,81316000
2011-11-07,10.842000,11.010000,10.700000,10.850000,10.850000,77200000
2011-11-08,10.960000,10.967500,10.760500,10.899500,10.899500,78290000
2011-11-09,10.747500,10.785000,10.530000,10.561000,10.561000,93612000
2011-11-10,10.675000,10.703000,10.405000,10.539500,10.539500,100892000
2011-11-11,10.626000,10.894000,10.515500,10.869500,10.869500,103262000
2011-11-14,10.782500,11.117500,10.712500,10.946500,10.946500,130444000
2011-11-15,10.900000,11.016500,10.713000,10.891500,10.891500,114780000
2011-11-16,10.813500,10.848500,10.561500,10.599500,10.599500,110188000
2011-11-17,10.625500,10.645000,10.105000,10.226000,10.226000,159662000
2011-11-18,10.266500,10.267000,9.855500,9.857000,9.857000,168750000
2011-11-21,9.664500,9.668000,9.252500,9.462500,9.462500,226424000
2011-11-22,9.347500,9.702000,9.179000,9.617000,9.617000,198312000
2011-11-23,9.653000,9.730000,9.394500,9.449500,9.449500,160226000
2011-11-25,9.520500,9.541500,9.075500,9.120000,9.120000,99440000
2011-11-28,9.582500,9.731000,9.527000,9.707500,9.707500,144146000
2011-11-29,9.739000,9.775000,9.365000,9.419500,9.419500,131502000
2011-11-30,9.738000,9.765000,9.437500,9.614500,9.614500,154340000
2011-12-01,9.592500,9.903500,9.579500,9.856500,9.856500,146554000
2011-12-02,9.853500,9.983000,9.759000,9.801500,9.801500,150524000
2011-12-05,9.943000,9.950000,9.683500,9.812000,9.812000,118442000
2011-12-06,9.799000,9.916000,9.505500,9.599500,9.599500,104040000
2011-12-07,9.551500,9.835500,9.456000,9.766000,9.766000,128546000
2011-12-08,9.678500,9.794500,9.504000,9.524000,9.524000,87222000
2011-12-09,9.560500,9.697500,9.420000,9.651500,9.651500,103176000
2011-12-12,9.501500,9.557500,9.381500,9.476000,9.476000,86864000
2011-12-13,9.428000,9.484000,8.925000,9.025500,9.025500,185946000
2011-12-14,8.950000,9.037500,8.512500,9.010500,9.010500,232284000
2011-12-15,9.102500,9.240000,8.976500,9.063000,9.063000,145198000
2011-12-16,9.121000,9.220500,9.015500,9.063000,9.063000,133282000
2011-12-19,9.100000,9.158500,8.950000,8.966500,8.966500,90672000
2011-12-20,9.134500,9.158500,9.027000,9.126000,9.126000,92002000
2011-12-21,9.096000,9.175000,8.624500,8.717500,8.717500,161334000
2011-12-22,8.754500,8.983500,8.710500,8.951500,8.951500,93898000
2011-12-23,8.961000,8.984000,8.780000,8.864000,8.864000,69930000
2011-12-27,8.886500,8.929500,8.808000,8.813500,8.813500,59018000
2011-12-28,8.819500,8.832500,8.614000,8.694500,8.694500,73190000
2011-12-29,8.481000,8.727500,8.348500,8.693000,8.693000,164186000
2011-12-30,8.668000,8.758500,8.624500,8.655000,8.655000,85596000
2012-01-03,8.794500,8.974000,8.777500,8.951500,8.951500,102216000
2012-01-04,8.960500,9.025000,8.803500,8.875500,8.875500,84104000
2012-01-05,8.797000,8.912500,8.702500,8.880500,8.880500,76182000
2012-01-06,8.903500,9.232500,8.875000,9.130500,9.130500,140168000
2012-01-09,9.138000,9.218500,8.850000,8.928000,8.928000,101138000
2012-01-10,9.055000,9.120000,8.855000,8.967000,8.967000,79716000
2012-01-11,8.982000,9.038500,8.909500,8.945000,8.945000,62054000
2012-01-12,8.971000,8.974500,8.787500,8.796500,8.796500,107716000
2012-01-13,8.790500,8.940000,8.675000,8.921000,8.921000,95070000
2012-01-17,9.007500,9.165000,8.925500,9.083000,9.083000,112890000
2012-01-18,9.097000,9.512500,9.056000,9.472000,9.472000,149470000
2012-01-19,9.544000,9.797000,9.518000,9.722500,9.722500,141920000
2012-01-20,9.535500,9.645000,9.452000,9.546500,9.546500,112206000
2012-01-23,9.539500,9.586500,9.261500,9.304500,9.304500,91706000
2012-01-24,9.250000,9.420500,9.191000,9.350000,9.350000,93476000
2012-01-25,9.349500,9.408500,9.230500,9.390000,9.390000,86128000
2012-01-26,9.465000,9.742500,9.436500,9.666000,9.666000,117472000
2012-01-27,9.654500,9.825000,9.616500,9.768500,9.768500,93180000
2012-01-30,9.684000,9.750000,9.506500,9.607500,9.607500,108482000
2012-01-31,9.700000,9.781500,9.485000,9.722000,9.722000,255444000
2012-02-01,8.690500,8.997500,8.600000,8.973000,8.973000,426732000
2012-02-02,8.982500,9.097000,8.840000,9.086000,9.086000,174726000
2012-02-03,9.141500,9.395000,9.094500,9.384000,9.384000,162410000
2012-02-06,9.314000,9.328000,9.146000,9.157000,9.157000,106200000
2012-02-07,9.132500,9.247000,9.103000,9.209500,9.209500,102078000
2012-02-08,9.247500,9.324500,9.145500,9.274000,9.274000,109532000
2012-02-09,9.225000,9.284500,9.088000,9.249000,9.249000,143784000
2012-02-10,9.171000,9.381500,9.126000,9.277000,9.277000,115942000
2012-02-13,9.358500,9.625000,9.284000,9.579500,9.579500,121428000
2012-02-14,9.554000,9.678500,9.305000,9.565000,9.565000,190542000
2012-02-15,9.564500,9.577000,9.163000,9.223500,9.223500,155888000
2012-02-16,8.889500,9.084000,8.757000,8.996500,8.996500,251276000
2012-02-17,9.004500,9.170500,8.968000,9.125000,9.125000,148362000
2012-02-21,9.132500,9.237500,9.029000,9.113000,9.113000,135130000
2012-02-22,9.097500,9.149500,9.014500,9.029000,9.029000,115708000
2012-02-23,8.982000,9.037500,8.848000,8.944500,8.944500,103076000
2012-02-24,8.985000,9.037000,8.918500,8.956500,8.956500,73374000
2012-02-27,8.877000,8.959500,8.825000,8.926500,8.926500,74124000
2012-02-28,8.945000,9.214500,8.897500,9.190000,9.190000,115290000
2012-02-29,9.194500,9.200000,8.950500,8.984500,8.984500,106006000
2012-03-01,8.994500,9.024500,8.829000,9.002000,9.002000,98720000
2012-03-02,8.974000,9.092000,8.946000,8.965000,8.965000,73156000
2012-03-05,8.950000,9.091000,8.909000,9.013000,9.013000,93654000
2012-03-06,8.934000,9.175000,8.902000,9.054500,9.054500,112244000
2012-03-07,9.132500,9.275000,9.120000,9.188500,9.188500,99030000
2012-03-08,9.208500,9.419000,9.190000,9.382000,9.382000,84430000
2012-03-09,9.339500,9.360000,9.172000,9.216000,9.216000,90212000
2012-03-12,9.206500,9.270000,9.110000,9.169500,9.169500,51752000
2012-03-13,9.196000,9.243500,9.038500,9.229500,9.229500,88116000
2012-03-14,9.182500,9.216000,9.057000,9.113000,9.113000,73994000
2012-03-15,9.101000,9.221500,9.015000,9.221500,9.221500,83202000
2012-03-16,9.164000,9.284000,9.117500,9.252500,9.252500,98680000
2012-03-19,9.172500,9.334000,9.150000,9.276000,9.276000,78068000
2012-03-20,9.244000,9.720500,9.144000,9.616500,9.616500,183308000
2012-03-21,9.625000,9.714000,9.563000,9.586500,9.586500,84288000
2012-03-22,9.527000,9.703000,9.513000,9.620000,9.620000,74792000
2012-03-23,9.600500,9.810000,9.590000,9.752000,9.752000,119680000
2012-03-26,9.824000,10.148500,9.775000,10.143500,10.143500,152274000
2012-03-27,10.179500,10.492500,10.144000,10.272000,10.272000,192016000
2012-03-28,10.307000,10.350000,10.015500,10.058000,10.058000,124900000
2012-03-29,10.064000,10.265500,10.031500,10.230500,10.230500,114224000
2012-03-30,10.251000,10.342500,10.093500,10.125500,10.125500,88762000
2012-04-02,9.901000,9.995000,9.850000,9.902500,9.902500,128606000
2012-04-03,9.912000,10.119500,9.875000,9.983000,9.983000,100014000
2012-04-04,9.847500,9.884000,9.618000,9.699500,9.699500,109138000
2012-04-05,9.677500,9.801500,9.677500,9.719500,9.719500,64350000
2012-04-09,9.601000,9.710000,9.525000,9.593500,9.593500,62718000
2012-04-10,9.637500,9.676000,9.328500,9.349000,9.349000,89100000
2012-04-11,9.481500,9.598500,9.339500,9.398500,9.398500,86756000
2012-04-12,9.403000,9.613000,9.280500,9.534500,9.534500,80558000
2012-04-13,9.495000,9.497000,9.313000,9.423000,9.423000,68636000
2012-04-16,9.450500,9.473500,9.182500,9.275000,9.275000,80886000
2012-04-17,9.360500,9.502000,9.343500,9.419500,9.419500,56584000
2012-04-18,9.441000,9.672500,9.437000,9.553500,9.553500,80038000
2012-04-19,9.646500,9.727500,9.487500,9.555000,9.555000,80048000
2012-04-20,9.617000,9.674000,9.490000,9.499000,9.499000,64872000
2012-04-23,9.449500,9.449500,9.275500,9.412000,9.412000,69620000
2012-04-24,9.434000,9.535000,9.325500,9.516500,9.516500,67526000
2012-04-25,9.583500,9.740000,9.580000,9.721000,9.721000,79102000
2012-04-26,9.678500,9.818000,9.651000,9.799500,9.799500,204680000
2012-04-27,11.241500,11.434500,11.011000,11.342500,11.342500,442338000
2012-04-30,11.197500,11.692000,11.152500,11.595000,11.595000,195138000
2012-05-01,11.470000,11.648500,11.420000,11.502000,11.502000,135098000
2012-05-02,11.391000,11.572000,11.370000,11.512500,11.512500,91868000
2012-05-03,11.487000,11.626500,11.401500,11.472500,11.472500,81110000
2012-05-04,11.390000,11.486000,11.187000,11.199500,11.199500,91704000
2012-05-07,11.118000,11.343500,11.114500,11.258000,11.258000,66286000
2012-05-08,11.157500,11.269500,10.910000,11.195000,11.195000,90448000
2012-05-09,11.029500,11.289000,11.008000,11.149000,11.149000,74240000
2012-05-10,11.195500,11.454000,11.097500,11.334500,11.334500,92968000
2012-05-11,11.297500,11.534000,11.286500,11.384000,11.384000,83872000
2012-05-14,11.280000,11.364500,11.125500,11.146500,11.146500,61932000
2012-05-15,11.325000,11.530500,11.150000,11.219500,11.219500,114274000
2012-05-16,11.250000,11.400000,11.125000,11.203000,11.203000,105236000
2012-05-17,11.252500,11.300000,10.904500,10.918000,10.918000,90110000
2012-05-18,10.970500,10.981500,10.640500,10.692500,10.692500,104634000
2012-05-21,10.701500,10.999000,10.641000,10.905500,10.905500,71596000
2012-05-22,10.915500,10.943500,10.698000,10.766500,10.766500,74662000
2012-05-23,10.735500,10.877500,10.559000,10.864000,10.864000,84876000
2012-05-24,10.849000,10.883000,10.635000,10.762000,10.762000,62822000
2012-05-25,10.749500,10.799000,10.611000,10.644500,10.644500,43428000
2012-05-29,10.715000,10.827500,10.614500,10.737500,10.737500,53878000
2012-05-30,10.607000,10.649000,10.387500,10.461500,10.461500,81564000
2012-05-31,10.474000,10.689500,10.355500,10.645500,10.645500,98880000
2012-06-01,10.422000,10.561500,10.365000,10.411000,10.411000,79030000
2012-06-04,10.370000,10.767500,10.318500,10.728500,10.728500,85992000
2012-06-05,10.692500,10.843000,10.558000,10.660500,10.660500,70878000
2012-06-06,10.731500,10.920000,10.726000,10.882000,10.882000,54202000
2012-06-07,10.982500,11.074500,10.905500,10.940000,10.940000,70078000
2012-06-08,10.930500,10.971000,10.833000,10.924000,10.924000,57540000
2012-06-11,10.874500,11.043500,10.760000,10.825000,10.825000,74982000
2012-06-12,10.882500,10.900000,10.726000,10.821000,10.821000,56666000
2012-06-13,10.776000,10.869000,10.676000,10.736500,10.736500,46504000
2012-06-14,10.763000,10.825000,10.628000,10.722500,10.722500,61218000
2012-06-15,10.764500,10.966500,10.723000,10.917500,10.917500,75704000
2012-06-18,10.864000,11.188000,10.836500,11.133000,11.133000,67392000
2012-06-19,11.163000,11.260000,11.083000,11.201500,11.201500,54332000
2012-06-20,11.225500,11.237000,11.042000,11.151000,11.151000,48888000
2012-06-21,11.192000,11.301500,11.026000,11.028500,11.028500,56860000
2012-06-22,11.091500,11.125500,10.967500,11.108000,11.108000,43750000
2012-06-25,11.015000,11.079500,10.900000,11.003500,11.003500,47646000
2012-06-26,11.072500,11.319500,11.072500,11.280500,11.280500,75082000
2012-06-27,11.250500,11.375000,11.165000,11.281000,11.281000,55984000
2012-06-28,11.196000,11.231000,10.937500,11.065500,11.065500,59896000
2012-06-29,11.235000,11.417500,11.185500,11.417500,11.417500,72288000
2012-07-02,11.465000,11.467000,11.317000,11.466000,11.466000,46614000
2012-07-03,11.457000,11.476500,11.379500,11.476500,11.476500,26634000
2012-07-05,11.431000,11.525000,11.326500,11.353000,11.353000,53646000
2012-07-06,11.317500,11.445000,11.209000,11.252500,11.252500,64064000
2012-07-09,11.250000,11.300000,11.172500,11.252500,11.252500,38440000
2012-07-10,11.312500,11.357000,10.914000,10.975000,10.975000,59642000
2012-07-11,10.947500,11.087000,10.767000,10.918500,10.918500,54694000
2012-07-12,10.830500,10.865000,10.630500,10.768000,10.768000,52324000
2012-07-13,10.781500,10.965500,10.694000,10.919500,10.919500,44438000
